Date,SP500,Dividend,Earnings,CPI,Rate10Y,RealPrice,RealDiv,RealEarn,CAPE,Year,Payout,DivYield,EarnYield,PE,TRIndex,RealTRIndex
2011-07-01,1325.19,24.62,84.90666666666667,225.92,3.0,1795.65,33.36,115.05,22.61,2011,0.28996545226130654,0.01857846799326889,0.06407131555978136,15.607608354271358,154858.34721047833,8540.788802419265
2011-08-01,1185.31,24.9,85.94333333333334,226.54,2.3,1601.69,33.65,116.13,20.05,2011,0.2897257883101268,0.02100716268317993,0.07250705160112826,13.791762013729976,138752.07724256814,7631.547993477528
2011-09-01,1173.88,25.18,86.98,226.89,1.98,1583.84,33.97,117.36,19.7,2011,0.28949183720395494,0.021450233413977577,0.07409615974375575,13.495976086456658,137656.98339994115,7559.636886435132
2011-10-01,1207.22,25.596666666666664,86.97,226.42,2.15,1632.2,34.61,117.59,20.16,2011,0.2943160476792763,0.021202984266883138,0.07204155000745514,13.880878463838105,141812.7182820315,7804.021154465652
2011-11-01,1226.42,26.013333333333332,86.96000000000001,226.23,2.01,1659.55,35.2,117.67,20.35,2011,0.29914136767862615,0.021210786951723987,0.07090556253159604,14.103265869365226,144318.72265372425,7948.59781755472
2011-12-01,1243.32,26.43,86.95,225.67,1.98,1686.58,35.85,117.95,20.52,2011,0.30396779758481884,0.021257600617700996,0.06993372583084001,14.299252443933295,146562.51950368914,8092.209833012659
2012-01-01,1300.58,26.736666666666668,87.48,226.66,1.97,1756.53,36.11,118.15,21.21,2012,0.3056317634506935,0.020557494861267026,0.0672622983591936,14.867169638774575,153571.95699040862,8442.189111887812
2012-02-01,1352.49,27.043333333333337,88.01,227.66,1.97,1818.63,36.36,118.34,21.8,2012,0.30727568836874597,0.01999521869539393,0.06507256985264216,15.367458243381433,159964.55655315923,8754.97836533587
2012-03-01,1389.24,27.35,88.54,229.39,2.17,1853.96,36.5,118.16,22.05,2012,0.3088999322340185,0.019687023120555123,0.06373268837637845,15.69053535125367,164577.6741032785,8939.525782845156
2012-04-01,1386.43,27.67333333333333,88.33333333333334,230.09,2.05,1844.64,36.82,117.53,21.78,2012,0.3132830188679244,0.01996013742730129,0.06371279713604967,15.69543396226415,164514.78841373854,8908.923741297676
2012-05-01,1341.27,27.996666666666663,88.12666666666667,229.81,1.8,1786.65,37.29,117.39,20.94,2012,0.31768666313639454,0.020873251967662487,0.0657038975498346,15.219797261517513,159429.7149060523,8644.072267218187
2012-06-01,1323.48,28.32,87.92,229.48,1.62,1765.54,37.78,117.29,20.55,2012,0.3221110100090992,0.021398132196935354,0.06643092453229366,15.053230209281164,157592.42916485443,8556.744236509005
2012-07-01,1359.78,28.74333333333333,87.44666666666667,229.1,1.53,1816.93,38.41,116.85,21.0,2012,0.3286955858809178,0.021138223340050104,0.06430942260267593,15.549820843180603,162195.84086092332,8821.301515177236
2012-08-01,1403.45,29.166666666666664,86.97333333333333,230.38,1.68,1864.9,38.76,115.57,21.41,2012,0.3353518319791507,0.02078212025128552,0.06197109503960478,16.13655526598191,167690.55064019546,9069.468968559924
2012-09-01,1443.42,29.59,86.5,231.41,1.72,1909.5,39.14,114.43,21.78,2012,0.34208092485549135,0.02049992379210486,0.05992711754028626,16.68693641618497,172756.7607000917,9301.885131684641
2012-10-01,1437.82,30.14333333333333,86.50333333333333,231.32,1.75,1902.83,39.89,114.48,21.58,2012,0.34846441370274744,0.020964608458175108,0.06016283911291631,16.621556009402337,172381.64570873257,9285.298744297112
2012-11-01,1394.51,30.696666666666665,86.50666666666667,230.22,1.65,1854.3,40.82,115.03,20.9,2012,0.3548474106041923,0.02201251096561994,0.06203373705937331,16.12026048088779,167490.32693560174,9064.935599068707
2012-12-01,1422.29,31.25,86.51,229.6,1.72,1896.34,41.67,115.34,21.24,2012,0.3612299156166917,0.021971609165500706,0.06082444508503892,16.44075829383886,171134.1379112064,9287.157484205714
2013-01-01,1480.4,31.536666666666665,86.90666666666667,230.28,1.91,1968.0,41.92,115.53,21.9,2013,0.3628797177048174,0.021302801044762676,0.058704854543816985,17.034366370052165,178439.4459507042,9655.009104332874
2013-02-01,1512.31,31.82333333333333,87.30333333333334,232.17,1.98,1994.09,41.96,115.12,22.05,2013,0.36451452789126026,0.02104286378674566,0.05772846396131305,17.3224771868199,182602.47722437882,9799.831443406816
2013-03-01,1550.83,32.11,87.7,232.77,1.96,2039.55,42.23,115.34,22.42,2013,0.3661345496009122,0.020705041816317715,0.056550363353816996,17.68335233751425,187573.745712784,10040.679089149327
2013-04-01,1570.7,32.49666666666667,88.78333333333333,232.53,1.76,2067.83,42.78,116.88,22.6,2013,0.36602215130467436,0.020689289276543368,0.05652469175102396,17.69138351792754,190300.67671653652,10197.163513903777
2013-05-01,1639.84,32.88333333333334,89.86666666666667,232.94,1.93,2155.02,43.21,118.1,23.41,2013,0.36591246290801194,0.020052769375874073,0.054802094513285854,18.24747774480712,199005.54307738802,10644.840159458467
2013-06-01,1618.77,33.27,90.95,233.5,2.3,2122.23,43.62,119.24,22.93,2013,0.365805387575591,0.0205526418206416,0.05618463401224387,17.79846069268829,196781.10878788968,10500.610773006876
2013-07-01,1668.68,33.64666666666667,92.09,233.6,2.58,2186.8,44.09,120.68,23.49,2013,0.3653672132334311,0.020163642320077346,0.055187333700889324,18.12009990226952,203185.30503795485,10837.709335500504
2013-08-01,1670.09,34.02333333333333,93.23,233.88,2.74,2186.02,44.53,122.03,23.36,2013,0.36493975472844936,0.020372155592413184,0.0558233388619775,17.913654403089133,203698.40539229775,10852.069998238541
2013-09-01,1687.17,34.4,94.37,234.15,2.81,2205.81,44.97,123.38,23.44,2013,0.3645226237151637,0.020389172401121404,0.055933901148076365,17.878245205043974,206127.44234616132,10968.814570289005
2013-10-01,1720.03,34.596666666666664,96.31333333333332,233.55,2.62,2254.58,45.35,126.25,23.83,2013,0.3592095244687479,0.02011399025985981,0.055995147371460566,17.858690385547174,210492.29379773635,11229.860760949667
2013-11-01,1783.54,34.79333333333334,98.25666666666666,233.07,2.72,2342.61,45.7,129.06,24.64,2013,0.3541065915798759,0.019508019631369826,0.05509081190590997,18.15184720290396,218617.28380147435,11687.352967633631
2013-12-01,1807.78,34.99,100.2,233.05,2.9,2374.66,45.96,131.62,24.86,2013,0.34920159680638724,0.019355231278142253,0.05542709843011871,18.041716566866267,221943.89920024612,11866.213190452978
2014-01-01,1822.36,35.403333333333336,100.41666666666666,233.92,2.86,2384.94,46.33,131.42,24.86,2014,0.35256431535269717,0.019427189651514156,0.05510254102738573,18.147983402489626,224091.8892597432,11936.495127293096
2014-02-01,1817.04,35.81666666666666,100.63333333333333,234.78,2.71,2369.21,46.7,131.21,24.59,2014,0.35591255382577014,0.0197115455172515,0.055383113928880665,18.05604504802915,223800.48935533434,11877.306829233607
2014-03-01,1863.52,36.23,100.85,236.29,2.72,2414.27,46.94,130.66,24.96,2014,0.3592464055528012,0.01944170172576629,0.054118013222289,18.478135845314824,229892.94138674755,12122.671503994561
2014-04-01,1864.26,36.61333333333333,101.60666666666668,237.07,2.71,2407.29,47.28,131.2,24.79,2014,0.36034380946132133,0.01963960677873973,0.05450241203837806,18.347811823371167,230356.69057224758,12107.159760957546
2014-05-01,1889.77,36.99666666666667,102.36333333333334,237.9,2.56,2431.74,47.61,131.72,24.94,2014,0.36142498941678336,0.019577338335705758,0.05416708558889883,18.461395682047606,233885.83513074362,12249.758325889306
2014-06-01,1947.09,37.38,103.12,238.34,2.6,2500.84,48.01,132.45,25.56,2014,0.36249030256012416,0.019197879913101092,0.05296108551736181,18.88178820791311,241361.56979319453,12617.962405065051
2014-07-01,1973.1,37.75,104.06666666666666,238.25,2.54,2535.24,48.5,133.72,25.82,2014,0.36274823830877645,0.01913232983629821,0.052742722957106414,18.959961563100578,244971.90918183437,12811.542448712094
2014-08-01,1961.53,38.120000000000005,105.01333333333334,237.85,2.42,2524.59,49.06,135.16,25.62,2014,0.3630015236160488,0.019433809322314727,0.05353644009183308,18.678866175723716,243925.9996021885,12778.297057150594
2014-09-01,1993.23,38.49,105.96,238.03,2.53,2563.46,49.5,136.27,25.92,2014,0.36325028312570784,0.019310365587513735,0.05315994641862705,18.811155152887885,248263.08635562027,12995.664647275675
2014-10-01,1937.27,38.806666666666665,104.74333333333334,237.43,2.3,2497.76,50.03,135.05,25.16,2014,0.3704929510231359,0.02003162525960071,0.05406749360354176,18.495401457531106,241692.59601432754,12683.695178951783
2014-11-01,2044.57,39.123333333333335,103.52666666666669,236.15,2.33,2650.42,50.72,134.2,26.61,2014,0.377905853564299,0.01913523789028174,0.050634933832867886,19.74921115332603,255482.7350001761,13480.054533568471
2014-12-01,2054.27,39.44,102.31,234.81,2.21,2678.18,51.42,133.38,26.79,2014,0.3854950640211123,0.01919903420679852,0.049803579860485725,20.078877920046917,257102.2086367005,13642.917761651073
2015-01-01,2028.18,39.89666666666667,101.29,233.71,1.88,2656.67,52.26,132.68,26.49,2015,0.3938855431599039,0.019671166595995753,0.049941326706702566,20.023496890117485,254248.25693401348,13554.975317264167
2015-02-01,2082.2,40.35333333333333,100.27,234.72,1.98,2715.63,52.63,130.77,27.0,2015,0.4024467271699744,0.01938014279768194,0.04815579675343387,20.76593198364416,261436.8672493529,13878.252240656686
2015-03-01,2079.99,40.81,99.25,236.12,2.04,2696.7,52.91,128.68,26.73,2015,0.41118387909319903,0.019620286635993446,0.04771657556045943,20.957078085642316,261581.60772138098,13803.603388990374
2015-04-01,2094.86,41.120000000000005,97.80333333333334,236.6,1.94,2710.47,53.2,126.54,26.79,2015,0.42043556797655157,0.01962899668712945,0.046687288569801005,21.41910636992604,263879.3658633638,13896.605657893124
2015-05-01,2111.94,41.43,96.35666666666668,237.81,2.2,2718.71,53.33,124.04,26.81,2015,0.42996506036600124,0.019617034574845874,0.04562471787392951,21.91794375064863,266462.4913208986,13961.240662118482
2015-06-01,2099.29,41.74,94.91,238.64,2.36,2692.99,53.54,121.75,26.5,2015,0.4397850595300812,0.0198829127943257,0.045210523557964837,22.118744073332632,265302.0470071757,13852.093134886898
2015-07-01,2094.14,41.99666666666667,93.49333333333334,238.65,2.32,2686.21,53.87,119.93,26.38,2015,0.4491942384483742,0.020054373951439098,0.04464521633383314,22.39881631488876,265090.7867293768,13840.482726369308
2015-08-01,2039.87,42.25333333333333,92.07666666666668,238.32,2.17,2620.3,54.28,118.28,25.69,2015,0.4588929515259022,0.02071373829378016,0.04513849738790545,22.154038301415483,258663.93232681532,13523.634595468777
2015-09-01,1944.41,42.51,90.66,237.94,2.17,2501.58,54.69,116.64,24.5,2015,0.4688947716743878,0.02186267299592164,0.046625968802875936,21.447275534965808,247005.7018838174,12934.735838750801
2015-10-01,2024.81,42.803333333333335,89.28333333333333,237.84,2.07,2606.19,55.09,114.92,25.49,2015,0.4794101176031361,0.021139432012550974,0.04409467225731468,22.67847675938025,257669.23279056154,13498.817022243511
2015-11-01,2080.62,43.09666666666666,87.90666666666667,237.34,2.26,2683.68,55.59,113.39,26.23,2015,0.49025481571363555,0.02071337710233808,0.042250226695247896,23.66851205824359,265225.30556798156,13923.937420481378
2015-12-01,2054.08,43.39,86.53,236.53,2.24,2658.54,56.16,111.99,25.97,2015,0.5014445856928234,0.021123812120267954,0.04212591525159683,23.738356639315843,262299.9504361914,13817.517365386822
2016-01-01,1918.6,43.553333333333335,86.5,236.92,2.09,2479.09,56.28,111.77,24.21,2016,0.5035067437379577,0.022700580284235033,0.04508495778171584,22.18034682080925,245461.28573911227,12909.19981558897
2016-02-01,1904.42,43.71666666666667,86.47,237.11,1.78,2458.74,56.44,111.64,24.0,2016,0.5055703326780001,0.022955370489002775,0.045404900179582236,22.024054585405345,244111.47184777036,12827.923492148027
2016-03-01,2021.95,43.88,86.44,238.13,1.89,2599.29,56.41,111.12,25.37,2016,0.5076353540027765,0.021701822498083535,0.0427508098617671,23.391369736233226,259643.61966178106,13585.686393926815
2016-04-01,2075.54,44.07333333333334,86.6,239.26,1.81,2655.59,56.39,110.8,25.92,2016,0.5089299461123943,0.02123463452081547,0.04172408144386521,23.966974595842956,266994.80626229284,13904.352110792313
2016-05-01,2065.55,44.266666666666666,86.75999999999999,240.23,1.81,2632.16,56.41,110.56,25.69,2016,0.5102197633317965,0.021430934456520858,0.0420033405146329,23.80763024435224,266182.1668897257,13806.060023502405
2016-06-01,2083.89,44.46,86.92,241.02,1.64,2646.84,56.47,110.4,25.84,2016,0.5115048320294524,0.021335099261477336,0.04171045496643297,23.9748044178555,269020.9736862774,13907.565065683413
2016-07-01,2148.9,44.65,87.64333333333333,240.63,1.5,2733.84,56.8,111.5,26.69,2016,0.5094511847259727,0.02077807250221043,0.04078520793584314,24.51869318830107,277891.7759871918,14389.442416990443
2016-08-01,2170.95,44.84,88.36666666666667,240.85,1.56,2759.35,56.99,112.32,26.95,2016,0.5074311580535646,0.020654552154586704,0.04070414641823473,24.567521689928324,281224.41251921747,14548.707411208014
2016-09-01,2157.69,45.03,89.09,241.43,1.63,2735.92,57.1,112.96,26.73,2016,0.5054439331013582,0.020869541036942284,0.041289527225875824,24.21921652261758,279990.76189534715,14450.08861042963
2016-10-01,2143.02,45.25333333333333,90.91,241.73,1.76,2713.94,57.31,115.13,26.53,2016,0.49778168884977814,0.021116617359302915,0.042421442637026255,23.5729842701573,278574.062025119,14359.131315240076
2016-11-01,2164.99,45.47666666666667,92.73,241.35,2.14,2746.03,57.68,117.62,26.85,2016,0.4904202163988641,0.02100548578361409,0.04283160661250168,23.347244688881695,281920.1837987199,14554.487218280714
2016-12-01,2246.63,45.7,94.55,241.43,2.49,2848.65,57.95,119.89,27.87,2016,0.48334214701216294,0.02034157827501636,0.04208525658430627,23.761290322580646,293044.6522677486,15123.788954380763
2017-01-01,2275.12,45.92666666666667,96.46333333333334,242.84,2.43,2868.06,57.9,121.6,28.06,2017,0.4761049103286223,0.02018648100613008,0.04239922875862959,23.585334669477174,297257.5639890799,15252.138228067599
2017-02-01,2329.91,46.153333333333336,98.37666666666668,243.6,2.42,2927.92,58.0,123.63,28.66,2017,0.46914918849320636,0.01980906272488351,0.04222337629636625,23.683563175549754,304916.242513986,15596.290565370551
2017-03-01,2366.82,46.38,100.29,243.8,2.48,2971.89,58.24,125.93,29.09,2017,0.46245886927909063,0.0195959135041955,0.042373311024919515,23.599760693987438,310250.0108824993,15856.091614421415
2017-04-01,2359.31,46.66,101.53333333333332,244.52,2.3,2953.7,58.42,127.11,28.9,2017,0.459553512803677,0.019776968689998346,0.04303518118998068,23.23680236375575,309772.21312446665,15785.055519102138
2017-05-01,2395.35,46.94,102.77666666666669,244.73,2.3,2996.26,58.72,128.56,29.31,2017,0.4567184510102811,0.019596301166844094,0.04290674292552933,23.306360068757495,315014.7154590637,16038.423383401847
2017-06-01,2433.99,47.22,104.02,244.96,2.19,3041.83,59.01,130.0,29.75,2017,0.4539511632378389,0.019400244043730665,0.04273641222848081,23.399250144203037,320610.72488036286,16308.007968685995
2017-07-01,2454.1,47.53666666666667,105.04,244.79,2.32,3069.08,59.45,131.36,30.0,2017,0.45255775577557755,0.01937030547519118,0.042801841815736937,23.36348057882711,323777.98722727,16480.54953573179
2017-08-01,2456.22,47.85333333333334,106.06,245.52,2.21,3062.56,59.67,132.24,29.91,2017,0.45119114966371243,0.019482511067141113,0.04318017115730676,23.158778050160283,324580.32611076726,16472.266468475726
2017-09-01,2492.84,48.17,107.08,246.82,2.2,3091.85,59.74,132.81,30.17,2017,0.4498505790063504,0.019323342051635883,0.042955023186405865,23.280164363093018,329946.4927219604,16656.402638828407
2017-10-01,2557.0,48.42333333333333,108.01333333333334,246.66,2.36,3173.43,60.1,134.05,30.92,2017,0.4483088507591655,0.018937557032981358,0.0422422109242602,23.673003332921862,338969.8665389358,17123.021718459175
2017-11-01,2593.61,48.67666666666666,108.94666666666666,246.67,2.35,3218.79,60.41,135.21,31.3,2017,0.4467935381226288,0.01876792064599792,0.042005801437635826,23.80623546689512,344358.0262510091,17394.498751723248
2017-12-01,2664.34,48.93,109.88,246.52,2.4,3308.51,60.76,136.45,32.09,2017,0.4453039679650528,0.018364773264673426,0.04124098275745588,24.247724790680746,354287.5427427785,17906.955957224647
2018-01-01,2789.8,49.28666666666666,111.73333333333332,247.87,2.58,3445.54,60.87,138.0,33.31,2018,0.441109785202864,0.017666738356393527,0.04005066074031591,24.968377088305495,371512.64260542474,18675.303694935217
2018-02-01,2705.16,49.64333333333333,113.58666666666666,248.99,2.86,3325.92,61.04,139.65,32.04,2018,0.43705247094729427,0.018351348287470367,0.041988890367544496,23.81582345345698,360788.23759840714,18054.626452773817
2018-03-01,2702.77,50.0,115.44,249.55,2.84,3315.48,61.33,141.61,31.81,2018,0.4331254331254331,0.018499539361469898,0.042711736477761705,23.41276853776854,361021.22825599986,18025.74435612005
2018-04-01,2653.63,50.33,117.78666666666666,250.55,2.87,3242.32,61.5,143.92,30.97,2018,0.42729793977812996,0.018966472341660292,0.04438699693124763,22.529120443740098,355013.9364632219,17655.053475680485
2018-05-01,2701.49,50.66,120.13333333333333,251.59,2.98,3287.12,61.64,146.18,31.24,2018,0.4216981132075472,0.018752614298035528,0.04446928670227664,22.48743063263041,361977.9648385591,17926.96626212666
2018-06-01,2754.35,50.99,122.48,251.99,2.91,3346.11,61.94,148.79,31.63,2018,0.4163128674069236,0.01851253471781001,0.04446784177755188,22.48816133246244,369626.44975969265,18276.69972620251
2018-07-01,2793.64,51.44,125.11666666666667,252.01,2.89,3393.61,62.49,151.99,31.89,2018,0.41113627281204207,0.01841325296029553,0.04478625258324862,22.32828027174637,375469.29021224787,18564.133788518746
2018-08-01,2857.82,51.89,127.75333333333332,252.15,2.89,3469.65,63.0,155.1,32.39,2018,0.4061733549026771,0.018157196744371582,0.044703072038593514,22.36982727130408,384671.3100632423,19008.544609906796
2018-09-01,2901.5,52.34,130.39,252.44,3.0,3518.59,63.47,158.12,32.62,2018,0.40141115116189896,0.018038945373082888,0.04493882474582112,22.252473349183223,391132.8176739948,19305.636619465917
2018-10-01,2785.46,52.81,131.05666666666667,252.88,3.15,3371.91,63.93,158.65,31.04,2018,0.4029554645573162,0.018959166529047267,0.04705027775184949,21.253859653584964,376078.16966785927,18530.267296984843
2018-11-01,2723.23,53.28,131.72333333333333,252.04,3.12,3307.66,64.71,159.99,30.2,2018,0.4044841460637194,0.01956500185441553,0.04837025639895761,20.673861882227904,368270.37951706996,18206.034473824362
